#:m      eta      Q
0.598950 0.084150 0.000000 
0.608850 0.084150 0.000000 
0.618750 0.084150 0.000000 
0.628650 0.084150 0.000000 
0.638550 0.084150 0.000000 
0.648450 0.084150 0.000000 
0.658350 0.084150 0.000000 
0.668250 0.084150 0.000000 
0.678150 0.084150 0.000000 
0.688050 0.084150 0.000000 
0.697950 0.084150 0.000000 
0.707850 0.084150 0.000000 
0.717750 0.084150 0.000000 
0.727650 0.084150 0.000000 
0.737550 0.084150 0.000000 
0.747450 0.084150 0.000000 
0.757350 0.084150 0.000000 
0.767250 0.084150 0.000000 
0.777150 0.084150 0.000000 
0.787050 0.084150 0.000000 
0.796950 0.084150 0.000000 
0.806850 0.084150 0.000000 
0.816750 0.084150 0.000000 
0.826650 0.084150 0.000000 
0.836550 0.084150 0.000000 
0.846450 0.084150 0.000000 
0.856350 0.084150 0.000000 
0.866250 0.084150 0.000000 
0.876150 0.084150 0.000000 
0.886050 0.084150 0.000000 
0.895950 0.084150 0.000000 
0.905850 0.084150 0.000000 
0.915750 0.084150 0.000000 
0.925650 0.084150 0.000000 
0.935550 0.084150 0.000000 
0.945450 0.084150 0.000000 
0.955350 0.084150 0.000000 
0.965250 0.084150 0.000000 
0.975150 0.084150 0.000000 
0.985050 0.084150 0.000000 

0.004950 0.094050 -0.004548 
0.014850 0.094050 -0.004595 
0.024750 0.094050 -0.004735 
0.034650 0.094050 -0.004970 
0.044550 0.094050 -0.005299 
0.054450 0.094050 -0.005724 
0.064350 0.094050 -0.006245 
0.074250 0.094050 -0.006864 
0.084150 0.094050 -0.007583 
0.094050 0.094050 -0.008404 
0.103950 0.094050 -0.009329 
0.113850 0.094050 -0.010359 
0.123750 0.094050 -0.011499 
0.133650 0.094050 -0.012752 
0.143550 0.094050 -0.014120 
0.153450 0.094050 -0.015608 
0.163350 0.094050 -0.017221 
0.173250 0.094050 -0.018962 
0.183150 0.094050 -0.020838 
0.193050 0.094050 -0.022855 
0.202950 0.094050 -0.025018 
0.212850 0.094050 -0.027335 
0.222750 0.094050 -0.029813 
0.232650 0.094050 -0.032461 
0.242550 0.094050 -0.035288 
0.252450 0.094050 -0.038304 
0.262350 0.094050 -0.041521 
0.272250 0.094050 -0.044950 
0.282150 0.094050 -0.048605 
0.292050 0.094050 -0.052501 
0.301950 0.094050 -0.056654 
0.311850 0.094050 0.000000 
0.321750 0.094050 0.000000 
0.331650 0.094050 0.000000 
0.341550 0.094050 0.000000 
0.351450 0.094050 0.000000 
0.361350 0.094050 0.000000 
0.371250 0.094050 0.000000 
0.381150 0.094050 0.000000 
0.391050 0.094050 0.000000 
0.400950 0.094050 0.000000 
0.410850 0.094050 0.000000 
0.420750 0.094050 0.000000 
0.430650 0.094050 0.000000 
0.440550 0.094050 0.000000 
0.450450 0.094050 0.000000 
0.460350 0.094050 0.000000 
0.470250 0.094050 0.000000 
0.480150 0.094050 0.000000 
0.490050 0.094050 0.000000 
0.499950 0.094050 0.000000 
0.509850 0.094050 0.000000 
0.519750 0.094050 0.000000 
0.529650 0.094050 0.000000 
0.539550 0.094050 0.000000 
0.549450 0.094050 0.000000 
0.559350 0.094050 0.000000 
0.569250 0.094050 0.000000 
0.579150 0.094050 0.000000 
0.589050 0.094050 0.000000 
0.598950 0.094050 0.000000 
0.608850 0.094050 0.000000 
0.618750 0.094050 0.000000 
0.628650 0.094050 0.000000 
0.638550 0.094050 0.000000 
0.648450 0.094050 0.000000 
0.658350 0.094050 0.000000 
0.668250 0.094050 0.000000 
0.678150 0.094050 0.000000 
0.688050 0.094050 0.000000 
0.697950 0.094050 0.000000 
0.707850 0.094050 0.000000 
0.717750 0.094050 0.000000 
0.727650 0.094050 0.000000 
0.737550 0.094050 0.000000 
0.747450 0.094050 0.000000 
0.757350 0.094050 0.000000 
0.767250 0.094050 0.000000 
0.777150 0.094050 0.000000 
0.787050 0.094050 0.000000 
0.796950 0.094050 0.000000 
0.806850 0.094050 0.000000 
0.816750 0.094050 0.000000 
0.826650 0.094050 0.000000 
0.836550 0.094050 0.000000 
0.846450 0.094050 0.000000 
0.856350 0.094050 0.000000 
0.866250 0.094050 0.000000 
0.876150 0.094050 0.000000 
0.886050 0.094050 0.000000 
0.895950 0.094050 0.000000 
0.905850 0.094050 0.000000 
0.915750 0.094050 0.000000 
0.925650 0.094050 0.000000 
0.935550 0.094050 0.000000 
0.945450 0.094050 0.000000 
0.955350 0.094050 0.000000 
0.965250 0.094050 0.000000 
0.975150 0.094050 0.000000 
0.985050 0.094050 0.000000 

0.004950 0.103950 -0.005514 
0.014850 0.103950 -0.005559 
0.024750 0.103950 -0.005694 
0.034650 0.103950 -0.005919 
0.044550 0.103950 -0.006236 
0.054450 0.103950 -0.006644 
0.064350 0.103950 -0.007146 
0.074250 0.103950 -0.007742 
0.084150 0.103950 -0.008433 
0.094050 0.103950 -0.009222 
0.103950 0.103950 -0.010111 
0.113850 0.103950 -0.011102 
0.123750 0.103950 -0.012198 
0.133650 0.103950 -0.013401 
0.143550 0.103950 -0.014716 
0.153450 0.103950 -0.016146 
0.163350 0.103950 -0.017695 
0.173250 0.103950 -0.019368 
0.183150 0.103950 -0.021170 
0.193050 0.103950 -0.023106 
0.202950 0.103950 -0.025182 
0.212850 0.103950 -0.027406 
0.222750 0.103950 -0.029784 
0.232650 0.103950 -0.032324 
0.242550 0.103950 -0.035035 
0.252450 0.103950 -0.037927 
0.262350 0.103950 -0.041010 
0.272250 0.103950 -0.044296 
0.282150 0.103950 -0.047797 
0.292050 0.103950 -0.051528 
0.301950 0.103950 -0.055504 
0.311850 0.103950 -0.059741 
0.321750 0.103950 0.000000 
0.331650 0.103950 0.000000 
0.341550 0.103950 0.000000 
0.351450 0.103950 0.000000 
0.361350 0.103950 0.000000 
0.371250 0.103950 0.000000 
0.381150 0.103950 0.000000 
0.391050 0.103950 0.000000 
0.400950 0.103950 0.000000 
0.410850 0.103950 0.000000 
0.420750 0.103950 0.000000 
0.430650 0.103950 0.000000 
0.440550 0.103950 0.000000 
0.450450 0.103950 0.000000 
0.460350 0.103950 0.000000 
0.470250 0.103950 0.000000 
0.480150 0.103950 0.000000 
0.490050 0.103950 0.000000 
0.499950 0.103950 0.000000 
0.509850 0.103950 0.000000 
0.519750 0.103950 0.000000 
0.529650 0.103950 0.000000 
0.539550 0.103950 0.000000 
0.549450 0.103950 0.000000 
0.559350 0.103950 0.000000 
0.569250 0.103950 0.000000 
0.579150 0.103950 0.000000 
0.589050 0.103950 0.000000 
0.598950 0.103950 0.000000 
0.608850 0.103950 0.000000 
0.618750 0.103950 0.000000 
0.628650 0.103950 0.000000 
0.638550 0.103950 0.000000 
0.648450 0.103950 0.000000 
0.658350 0.103950 0.000000 
0.668250 0.103950 0.000000 
0.678150 0.103950 0.000000 
0.688050 0.103950 0.000000 
0.697950 0.103950 0.000000 
0.707850 0.103950 0.000000 
0.717750 0.103950 0.000000 
0.727650 0.103950 0.000000 
0.737550 0.103950 0.000000 
0.747450 0.103950 0.000000 
0.757350 0.103950 0.000000 
0.767250 0.103950 0.000000 
0.777150 0.103950 0.000000 
0.787050 0.103950 0.000000 
0.796950 0.103950 0.000000 
0.806850 0.103950 0.000000 
0.816750 0.103950 0.000000 
0.826650 0.103950 0.000000 
0.836550 0.103950 0.000000 
0.846450 0.103950 0.000000 
0.856350 0.103950 0.000000 
0.866250 0.103950 0.000000 
0.876150 0.103950 0.000000 
0.886050 0.103950 0.000000 
0.895950 0.103950 0.000000 
0.905850 0.103950 0.000000 
0.915750 0.103950 0.000000 
0.925650 0.103950 0.000000 
0.935550 0.103950 0.000000 
0.945450 0.103950 0.000000 
0.955350 0.103950 0.000000 
0.965250 0.103950 0.000000 
0.975150 0.103950 0.000000 
0.985050 0.103950 0.000000 

0.004950 0.113850 -0.006552 
0.014850 0.113850 -0.006595 
0.024750 0.113850 -0.006725 
0.034650 0.113850 -0.006942 
0.044550 0.113850 -0.007247 
0.054450 0.113850 -0.007640 
0.064350 0.113850 -0.008122 
0.074250 0.113850 -0.008695 
0.084150 0.113850 -0.009360 
0.094050 0.113850 -0.010119 
0.103950 0.113850 -0.010973 
0.113850 0.113850 -0.011926 
0.123750 0.113850 -0.012979 
0.133650 0.113850 -0.014136 
0.143550 0.113850 -0.015400 
0.153450 0.113850 -0.016774 
0.163350 0.113850 -0.018263 
0.173250 0.113850 -0.019870 
0.183150 0.113850 -0.021600 
0.193050 0.113850 -0.023459 
0.202950 0.113850 -0.025453 
0.212850 0.113850 -0.027587 
0.222750 0.113850 -0.029869 
0.232650 0.113850 -0.032306 
0.242550 0.113850 -0.034906 
0.252450 0.113850 -0.037679 
0.262350 0.113850 -0.040635 
0.272250 0.113850 -0.043783 
0.282150 0.113850 -0.047138 
0.292050 0.113850 -0.050711 
0.301950 0.113850 -0.054517 
0.311850 0.113850 -0.058572 
0.321750 0.113850 -0.062894 
0.331650 0.113850 -0.067502 
0.341550 0.113850 0.000000 
0.351450 0.113850 0.000000 
0.361350 0.113850 0.000000 
0.371250 0.113850 0.000000 
0.381150 0.113850 0.000000 
0.391050 0.113850 0.000000 
0.400950 0.113850 0.000000 
0.410850 0.113850 0.000000 
0.420750 0.113850 0.000000 
0.430650 0.113850 0.000000 
0.440550 0.113850 0.000000 
0.450450 0.113850 0.000000 
0.460350 0.113850 0.000000 
0.470250 0.113850 0.000000 
0.480150 0.113850 0.000000 
0.490050 0.113850 0.000000 
0.499950 0.113850 0.000000 
0.509850 0.113850 0.000000 
0.519750 0.113850 0.000000 
0.529650 0.113850 0.000000 
0.539550 0.113850 0.000000 
0.549450 0.113850 0.000000 
0.559350 0.113850 0.000000 
0.569250 0.113850 0.000000 
0.579150 0.113850 0.000000 
0.589050 0.113850 0.000000 
0.598950 0.113850 0.000000 
0.608850 0.113850 0.000000 
0.618750 0.113850 0.000000 
0.628650 0.113850 0.000000 
0.638550 0.113850 0.000000 
0.648450 0.113850 0.000000 
0.658350 0.113850 0.000000 
0.668250 0.113850 0.000000 
0.678150 0.113850 0.000000 
0.688050 0.113850 0.000000 
0.697950 0.113850 0.000000 
0.707850 0.113850 0.000000 
0.717750 0.113850 0.000000 
0.727650 0.113850 0.000000 
0.737550 0.113850 0.000000 
0.747450 0.113850 0.000000 
0.757350 0.113850 0.000000 
0.767250 0.113850 0.000000 
0.777150 0.113850 0.000000 
0.787050 0.113850 0.000000 
0.796950 0.113850 0.000000 
0.806850 0.113850 0.000000 
0.816750 0.113850 0.000000 
0.826650 0.113850 0.000000 
0.836550 0.113850 0.000000 
0.846450 0.113850 0.000000 
0.856350 0.113850 0.000000 
0.866250 0.113850 0.000000 
0.876150 0.113850 0.000000 
0.886050 0.113850 0.000000 
0.895950 0.113850 0.000000 
0.905850 0.113850 0.000000 
0.915750 0.113850 0.000000 
0.925650 0.113850 0.000000 
0.935550 0.113850 0.000000 
0.945450 0.113850 0.000000 
0.955350 0.113850 0.000000 
0.965250 0.113850 0.000000 
0.975150 0.113850 0.000000 
0.985050 0.113850 0.000000 

0.004950 0.123750 -0.007659 
0.014850 0.123750 -0.007700 
0.024750 0.123750 -0.007825 
0.034650 0.123750 -0.008034 
0.044550 0.123750 -0.008327 
0.054450 0.123750 -0.008705 
0.064350 0.123750 -0.009169 
0.074250 0.123750 -0.009720 
0.084150 0.123750 -0.010360 
0.094050 0.123750 -0.011089 
0.103950 0.123750 -0.011911 
0.113850 0.123750 -0.012827 
0.123750 0.123750 -0.013840 
0.133650 0.123750 -0.014952 
0.143550 0.123750 -0.016167 
0.153450 0.123750 -0.017488 
0.163350 0.123750 -0.018918 
0.173250 0.123750 -0.020462 
0.183150 0.123750 -0.022124 
0.193050 0.123750 -0.023909 
0.202950 0.123750 -0.025823 
0.212850 0.123750 -0.027872 
0.222750 0.123750 -0.030062 
0.232650 0.123750 -0.032400 
0.242550 0.123750 -0.034894 
0.252450 0.123750 -0.037553 
0.262350 0.123750 -0.040387 
0.272250 0.123750 -0.043404 
0.282150 0.123750 -0.046618 
0.292050 0.123750 -0.050040 
0.301950 0.123750 -0.053684 
0.311850 0.123750 -0.057566 
0.321750 0.123750 -0.061701 
0.331650 0.123750 -0.066108 
0.341550 0.123750 -0.070808 
0.351450 0.123750 0.000000 
0.361350 0.123750 0.000000 
0.371250 0.123750 0.000000 
0.381150 0.123750 0.000000 
0.391050 0.123750 0.000000 
0.400950 0.123750 0.000000 
0.410850 0.123750 0.000000 
0.420750 0.123750 0.000000 
0.430650 0.123750 0.000000 
0.440550 0.123750 0.000000 
0.450450 0.123750 0.000000 
0.460350 0.123750 0.000000 
0.470250 0.123750 0.000000 
0.480150 0.123750 0.000000 
0.490050 0.123750 0.000000 
0.499950 0.123750 0.000000 
0.509850 0.123750 0.000000 
0.519750 0.123750 0.000000 
0.529650 0.123750 0.000000 
0.539550 0.123750 0.000000 
0.549450 0.123750 0.000000 
0.559350 0.123750 0.000000 
0.569250 0.123750 0.000000 
0.579150 0.123750 0.000000 
0.589050 0.123750 0.000000 
0.598950 0.123750 0.000000 
0.608850 0.123750 0.000000 
0.618750 0.123750 0.000000 
0.628650 0.123750 0.000000 
0.638550 0.123750 0.000000 
0.648450 0.123750 0.000000 
0.658350 0.123750 0.000000 
0.668250 0.123750 0.000000 
0.678150 0.123750 0.000000 
0.688050 0.123750 0.000000 
0.697950 0.123750 0.000000 
0.707850 0.123750 0.000000 
0.717750 0.123750 0.000000 
0.727650 0.123750 0.000000 
0.737550 0.123750 0.000000 
0.747450 0.123750 0.000000 
0.757350 0.123750 0.000000 
0.767250 0.123750 0.000000 
0.777150 0.123750 0.000000 
0.787050 0.123750 0.000000 
0.796950 0.123750 0.000000 
0.806850 0.123750 0.000000 
0.816750 0.123750 0.000000 
0.826650 0.123750 0.000000 
0.836550 0.123750 0.000000 
0.846450 0.123750 0.000000 
0.856350 0.123750 0.000000 
0.866250 0.123750 0.000000 
0.876150 0.123750 0.000000 
0.886050 0.123750 0.000000 
0.895950 0.123750 0.000000 
0.905850 0.123750 0.000000 
0.915750 0.123750 0.000000 
0.925650 0.123750 0.000000 
0.935550 0.123750 0.000000 
0.945450 0.123750 0.000000 
0.955350 0.123750 0.000000 
0.965250 0.123750 0.000000 
0.975150 0.123750 0.000000 
0.985050 0.123750 0.000000 

0.004950 0.133650 -0.008830 
0.014850 0.133650 -0.008870 
0.024750 0.133650 -0.008990 
0.034650 0.133650 -0.009191 
0.044550 0.133650 -0.009473 
0.054450 0.133650 -0.009836 
0.064350 0.133650 -0.010283 
0.074250 0.133650 -0.010813 
0.084150 0.133650 -0.011428 
0.094050 0.133650 -0.012130 
0.103950 0.133650 -0.012920 
0.113850 0.133650 -0.013801 
0.123750 0.133650 -0.014775 
0.133650 0.133650 -0.015844 
0.143550 0.133650 -0.017012 
0.153450 0.133650 -0.018281 
0.163350 0.133650 -0.019655 
0.173250 0.133650 -0.021138 
0.183150 0.133650 -0.022735 
0.193050 0.133650 -0.024450 
0.202950 0.133650 -0.026287 
0.212850 0.133650 -0.028254 
0.222750 0.133650 -0.030356 
0.232650 0.133650 -0.032599 
0.242550 0.133650 -0.034992 
0.252450 0.133650 -0.037542 
0.262350 0.133650 -0.040259 
0.272250 0.133650 -0.043152 
0.282150 0.133650 -0.046231 
0.292050 0.133650 -0.049509 
0.301950 0.133650 -0.052998 
0.311850 0.133650 -0.056713 
0.321750 0.133650 -0.060670 
0.331650 0.133650 -0.064885 
0.341550 0.133650 -0.069378 
0.351450 0.133650 -0.074170 
0.361350 0.133650 -0.079286 
0.371250 0.133650 0.000000 
0.381150 0.133650 0.000000 
0.391050 0.133650 0.000000 
0.400950 0.133650 0.000000 
0.410850 0.133650 0.000000 
0.420750 0.133650 0.000000 
0.430650 0.133650 0.000000 
0.440550 0.133650 0.000000 
0.450450 0.133650 0.000000 
0.460350 0.133650 0.000000 
0.470250 0.133650 0.000000 
0.480150 0.133650 0.000000 
0.490050 0.133650 0.000000 
0.499950 0.133650 0.000000 
0.509850 0.133650 0.000000 
0.519750 0.133650 0.000000 
0.529650 0.133650 0.000000 
0.539550 0.133650 0.000000 
0.549450 0.133650 0.000000 
0.559350 0.133650 0.000000 
0.569250 0.133650 0.000000 
0.579150 0.133650 0.000000 
0.589050 0.133650 0.000000 
0.598950 0.133650 0.000000 
0.608850 0.133650 0.000000 
0.618750 0.133650 0.000000 
0.628650 0.133650 0.000000 
0.638550 0.133650 0.000000 
0.648450 0.133650 0.000000 
0.658350 0.133650 0.000000 
0.668250 0.133650 0.000000 
0.678150 0.133650 0.000000 
0.688050 0.133650 0.000000 
0.697950 0.133650 0.000000 
0.707850 0.133650 0.000000 
0.717750 0.133650 0.000000 
0.727650 0.133650 0.000000 
0.737550 0.133650 0.000000 
0.747450 0.133650 0.000000 
0.757350 0.133650 0.000000 
0.767250 0.133650 0.000000 
0.777150 0.133650 0.000000 
0.787050 0.133650 0.000000 
0.796950 0.133650 0.000000 
0.806850 0.133650 0.000000 
0.816750 0.133650 0.000000 
0.826650 0.133650 0.000000 
0.836550 0.133650 0.000000 
0.846450 0.133650 0.000000 
0.856350 0.133650 0.000000 
0.866250 0.133650 0.000000 
0.876150 0.133650 0.000000 
0.886050 0.133650 0.000000 
0.895950 0.133650 0.000000 
0.905850 0.133650 0.000000 
0.915750 0.133650 0.000000 
0.925650 0.133650 0.000000 
0.935550 0.133650 0.000000 
0.945450 0.133650 0.000000 
0.955350 0.133650 0.000000 
0.965250 0.133650 0.000000 
0.975150 0.133650 0.000000 
0.985050 0.133650 0.000000 

0.004950 0.143550 -0.010060 
0.014850 0.143550 -0.010099 
0.024750 0.143550 -0.010215 
0.034650 0.143550 -0.010408 
0.044550 0.143550 -0.010679 
0.054450 0.143550 -0.011029 
0.064350 0.143550 -0.011458 
0.074250 0.143550 -0.011968 
0.084150 0.143550 -0.012560 
0.094050 0.143550 -0.013235 
0.103950 0.143550 -0.013995 
0.113850 0.143550 -0.014842 
0.123750 0.143550 -0.015779 
0.133650 0.143550 -0.016807 
0.143550 0.143550 -0.017929 
0.153450 0.143550 -0.019149 
0.163350 0.143550 -0.020470 
0.173250 0.143550 -0.021895 
0.183150 0.143550 -0.023429 
0.193050 0.143550 -0.025076 
0.202950 0.143550 -0.026841 
0.212850 0.143550 -0.028729 
0.222750 0.143550 -0.030746 
0.232650 0.143550 -0.032899 
0.242550 0.143550 -0.035195 
0.252450 0.143550 -0.037641 
0.262350 0.143550 -0.040245 
0.272250 0.143550 -0.043018 
0.282150 0.143550 -0.045969 
0.292050 0.143550 -0.049109 
0.301950 0.143550 -0.052450 
0.311850 0.143550 -0.056007 
0.321750 0.143550 -0.059793 
0.331650 0.143550 -0.063825 
0.341550 0.143550 -0.068121 
0.351450 0.143550 -0.072701 
0.361350 0.143550 -0.077587 
0.371250 0.143550 -0.082804 
0.381150 0.143550 0.000000 
0.391050 0.143550 0.000000 
0.400950 0.143550 0.000000 
0.410850 0.143550 0.000000 
0.420750 0.143550 0.000000 
0.430650 0.143550 0.000000 
0.440550 0.143550 0.000000 
0.450450 0.143550 0.000000 
0.460350 0.143550 0.000000 
0.470250 0.143550 0.000000 
0.480150 0.143550 0.000000 
0.490050 0.143550 0.000000 
0.499950 0.143550 0.000000 
0.509850 0.143550 0.000000 
0.519750 0.143550 0.000000 
0.529650 0.143550 0.000000 
0.539550 0.143550 0.000000 
0.549450 0.143550 0.000000 
0.559350 0.143550 0.000000 
0.569250 0.143550 0.000000 
0.579150 0.143550 0.000000 
0.589050 0.143550 0.000000 
0.598950 0.143550 0.000000 
0.608850 0.143550 0.000000 
0.618750 0.143550 0.000000 
0.628650 0.143550 0.000000 
0.638550 0.143550 0.000000 
0.648450 0.143550 0.000000 
0.658350 0.143550 0.000000 
0.668250 0.143550 0.000000 
0.678150 0.143550 0.000000 
0.688050 0.143550 0.000000 
0.697950 0.143550 0.000000 
0.707850 0.143550 0.000000 
0.717750 0.143550 0.000000 
0.727650 0.143550 0.000000 
0.737550 0.143550 0.000000 
0.747450 0.143550 0.000000 
0.757350 0.143550 0.000000 
0.767250 0.143550 0.000000 
0.777150 0.143550 0.000000 
0.787050 0.143550 0.000000 
0.796950 0.143550 0.000000 
0.806850 0.143550 0.000000 
0.816750 0.143550 0.000000 
0.826650 0.143550 0.000000 
0.836550 0.143550 0.000000 
0.846450 0.143550 0.000000 
0.856350 0.143550 0.000000 
0.866250 0.143550 0.000000 
0.876150 0.143550 0.000000 
0.886050 0.143550 0.000000 
0.895950 0.143550 0.000000 
0.905850 0.143550 0.000000 
0.915750 0.143550 0.000000 
0.925650 0.143550 0.000000 
0.935550 0.143550 0.000000 
0.945450 0.143550 0.000000 
0.955350 0.143550 0.000000 
0.965250 0.143550 0.000000 
0.975150 0.143550 0.000000 
0.985050 0.143550 0.000000 

0.004950 0.153450 -0.011347 
0.014850 0.153450 -0.011384 
0.024750 0.153450 -0.011496 
0.034650 0.153450 -0.011682 
0.044550 0.153450 -0.011943 
0.054450 0.153450 -0.012279 
0.064350 0.153450 -0.012692 
0.074250 0.153450 -0.013183 
0.084150 0.153450 -0.013752 
0.094050 0.153450 -0.014402 
0.103950 0.153450 -0.015133 
0.113850 0.153450 -0.015948 
0.123750 0.153450 -0.016848 
0.133650 0.153450 -0.017836 
0.143550 0.153450 -0.018915 
0.153450 0.153450 -0.020088 
0.163350 0.153450 -0.021357 
0.173250 0.153450 -0.022727 
0.183150 0.153450 -0.024200 
0.193050 0.153450 -0.025782 
0.202950 0.153450 -0.027477 
0.212850 0.153450 -0.029290 
0.222750 0.153450 -0.031226 
0.232650 0.153450 -0.033293 
0.242550 0.153450 -0.035495 
0.252450 0.153450 -0.037841 
0.262350 0.153450 -0.040339 
0.272250 0.153450 -0.042997 
0.282150 0.153450 -0.045825 
0.292050 0.153450 -0.048833 
0.301950 0.153450 -0.052033 
0.311850 0.153450 -0.055438 
0.321750 0.153450 -0.059061 
0.331650 0.153450 -0.062918 
0.341550 0.153450 -0.067026 
0.351450 0.153450 -0.071404 
0.361350 0.153450 -0.076072 
0.371250 0.153450 -0.081054 
0.381150 0.153450 -0.086376 
0.391050 0.153450 0.000000 
0.400950 0.153450 0.000000 
0.410850 0.153450 0.000000 
0.420750 0.153450 0.000000 
0.430650 0.153450 0.000000 
0.440550 0.153450 0.000000 
0.450450 0.153450 0.000000 
0.460350 0.153450 0.000000 
0.470250 0.153450 0.000000 
0.480150 0.153450 0.000000 
0.490050 0.153450 0.000000 
0.499950 0.153450 0.000000 
0.509850 0.153450 0.000000 
0.519750 0.153450 0.000000 
0.529650 0.153450 0.000000 
0.539550 0.153450 0.000000 
0.549450 0.153450 0.000000 
0.559350 0.153450 0.000000 
0.569250 0.153450 0.000000 
0.579150 0.153450 0.000000 
0.589050 0.153450 0.000000 
0.598950 0.153450 0.000000 
0.608850 0.153450 0.000000 
0.618750 0.153450 0.000000 
0.628650 0.153450 0.000000 
0.638550 0.153450 0.000000 
0.648450 0.153450 0.000000 
0.658350 0.153450 0.000000 
0.668250 0.153450 0.000000 
0.678150 0.153450 0.000000 
0.688050 0.153450 0.000000 
0.697950 0.153450 0.000000 
0.707850 0.153450 0.000000 
0.717750 0.153450 0.000000 
0.727650 0.153450 0.000000 
0.737550 0.153450 0.000000 
0.747450 0.153450 0.000000 
0.757350 0.153450 0.000000 
0.767250 0.153450 0.000000 
0.777150 0.153450 0.000000 
0.787050 0.153450 0.000000 
0.796950 0.153450 0.000000 
0.806850 0.153450 0.000000 
0.816750 0.153450 0.000000 
0.826650 0.153450 0.000000 
0.836550 0.153450 0.000000 
0.846450 0.153450 0.000000 
0.856350 0.153450 0.000000 
0.866250 0.153450 0.000000 
0.876150 0.153450 0.000000 
0.886050 0.153450 0.000000 
0.895950 0.153450 0.000000 
0.905850 0.153450 0.000000 
